texte,label 
"Le nombre d’avortements augmente aux Pays-Bas, et personne ne sait pourquoi L’an dernier, le pays a enregistré le plus grand nombre d’IVG depuis la 
légalisation de ce recours il y a quarante ans. Les chercheurs se penchent 
sur les causes de cette augmentation, très nette depuis deux ans.",0
"Nautisme : la Capitainerie, « un site pensé par les marins pour les marins » Louis Coffin et Alexandre Desbiez ont créé une plateforme de 
recrutement pour mettre en relation marins professionnels et armateurs",0
"Lot-et-Garonne : une première Nuit de l’orientation au service du territoire Jeudi 28 novembre, la Chambre de commerce et d’industrie donne rendez-vous 
aux jeunes et à leurs parents, de 17 à 22 heures, au Monky",0
"Dr Anne Cattey-Javouhey: «Nous devons parler davantage du cancer colorectal»  Le dépistage via un simple test est une arme efficace face à 
l'augmentation des cas. Encore faut-il qu'il soit davantage promu.",0
"Insolite en Dordogne : une session de recrutement sur un terrain de football L’agence France Travail de Bergerac organise cet événement jeudi 
28 novembre, en partenariat avec le Bergerac Périgord Football Club et la 
ville",0
"Calendrier Parcoursup 2025 : les dates essentielles de l’orientation postbac Le nouveau calendrier de la plateforme d’orientation est disponible : voici 
les dates à connaître pour préparer sereinement son entrée dans 
l’enseignement supérieur.",0
"Coqueluche: la fin de l'épidémie 2024 se profile, la vigilance reste de mise La bactérie continue de circuler à des niveaux plus élevés qu’au précédent 
cycle épidémique, relève Santé publique France. Une reprise au printemps 
2025 n’est pas à exclure.",0
"La mort de Jany Gastaldi, comédienne emblématique du théâtre d’Antoine Vitez Très liée au metteur en scène qui la dirigea à quinze reprises, l’actrice 
s’était faite rare au théâtre depuis le début des années 2010. Elle est 
morte le 24 novembre, à 76 ans.",0
"Diagnostic, causes, traitements... Cinq questions sur la dépression hivernale Ce trouble saisonnier toucherait jusqu’à une personne sur 10, et ne doit 
pas être confondu avec le coup de blues saisonnier.",0
"Sécurité, propreté, circulation : le bilan très décrié d’Anne Hidalgo à Paris  Pour ses détracteurs, elle restera celle qui a «enlaidi» la 
capitale et qui a mené une guerre sans merci contre la voiture.",0
"Omar Sy a-t-il osé la couleur la plus difficile à porter sur le tapis rouge ? Invité à remettre un trophée lors de la cérémonie des International Emmy 
Awards, le 25 novembre au soir, l’acteur français a fait sensation en total 
look indigo.",0
"A l’UTC Compiègne, quand les sciences humaines s’invitent chez les ingénieurs Le cursus Hutech de l’université de technologie s’adresse à d’excellents 
lycéens, littéraires ou scientifiques. Et leur évite ainsi d’avoir à 
choisir entre leurs matières de prédilection.",0
"Mort de l’écrivain sud-africain et militant antiapartheid Breyten Breytenbach Disparu le 24 novembre à Paris à l’âge de 85 ans, l’homme de lettres et 
peintre, considéré comme l’un des meilleurs écrivains de langue afrikaans, 
était le chantre blanc de la lutte contre l’apartheid.",0
"En Corée du Sud, un sommet de la dernière chance contre la pollution plastique Un 5e et dernier round de négociations s’est ouvert lundi à 
Busan, en Corée du Sud, pour trouver un accord sur un traité contraignant, 
promis depuis 2022.",0
"Vendée Globe : Maxime Sorel quitte la course, premier abandon depuis le départ 

Blessé à une cheville, Maxime Sorel s’était dérouté vers Madère pour 
réparer une pièce de son bateau. Il a finalement décidé de jeter l’éponge 
dans le Vendée Globe, a annoncé vendredi 15 novembre son équipe.
",0
"Emmanuel Macron et Javier Milei au balcon, c’est peut-être un détail pour vous… …mais pas pour Marc Beaugé. A Buenos Aires, en Argentine, les présidents 
Emmanuel Macron et Javier Milei ont tenté de faire copain-copain. Un pari 
perdu haut la main.",0
"Le ministre chinois de la Défense est-il visé par une enquête pour corruption ? Des tensions entre le président Xi Jinping et les chefs de l’Institution 
militaire ne sont pas nouvelles mais elles se multiplient. Trois ministres 
de la Défense en auraient fait les frais.",0
"Vincent Mangematin (Esdes) : « Un quart de nos étudiants suit un double diplôme» L’école de commerce lyonnaise profite de son appartenance à la Catho de 
Lyon pour proposer à ses étudiants un enseignement pluridisciplinaire.",0
"Au procès de la rue d’Aubagne, les témoignages poignants des proches de victimes Le tribunal de Marseille avait réservé six jours pour évoquer les parcours 
de vie des huit victimes et entendre un grand nombre des quelque 90 parties 
civiles.",0
"COP29: pourquoi la Chine est-elle toujours rattachée aux pays en développement ? La deuxième plus grosse économie de la planète, première émettrice de gaz à 
effet de serre, refuse toujours la moindre contrainte sur l’aide financière 
aux pays du Sud.",0
"Guillaume Tabard : «Michel Barnier impatient de se projeter dans l’après-budget» Le premier ministre vit cette séquence budgétaire comme une 
sorte de tempête qu’il faut traverser en évitant à la fois la panique et 
les embardées contraires.",0
"Dominique Mérieux première femme à diriger la Fédération française de gymnastique La secrétaire générale de la FFGym a été élue, samedi, à la présidence avec 
56,5 % des voix. Elle succède à James Blateau.",0
"La gauche appelle la jeunesse à brandir des drapeaux palestiniens dans les stades Indiscrétions piquantes, maladresses vaches ou douces confessions : chaque 
jour, retrouvez les brèves qui auscultent le monde politique.",0
"Dopée par l’élection de Donald Trump, la valeur du bitcoin dépasse 95 000 dollars Le marché anticipe une législation plus souple et des politiques 
économiques qui lui seraient favorables sous la future administration 
américaine.",0
"Marco Mouly, figure de l’escroquerie à la « taxe carbone » est sorti de détention L’homme de 59 ans, incarcéré depuis mars, après une révocation de son 
sursis probatoire pour une condamnation datant de 2019, a été libéré le 
2 novembre.",0
"Articulations : ces virus et bactéries qui peuvent causer de fortes inflammations Dengue, chikungunya ou Covid-19, mais aussi staphylocoques ou 
streptocoques, peuvent infecter nos articulations. Plus rapide sera le 
traitement, moindres seront les dommages.",0
"Ski : nouveau succès en slalom pour Clément Noël, qui confirme sa forme du moment Le skieur français, champion olympique de la discipline, s’est imposé à 
Gurgl, dimanche, en Autriche. C’est son deuxième succès de la saison et son 
douzième en Coupe du monde.",0
"Pierre-Henri d’Argenson: «Sciences Po ne doit pas devenir un terminal d’aéroport» FIGAROVOX/GRAND  Selon le haut fonctionnaire candidat à la 
direction de Sciences Po, l’Institut d’études politiques de Paris a besoin 
d’un véritable changement de cap.",0
"France-Israël : des étudiants ont manifesté à Sciences Po contre la tenue du match Les manifestants propalestiniens, qui militent régulièrement dans 
l’enceinte de l’école depuis le 7 octobre, accusent Israël de mener un 
«génocide» à Gaza.",0
"Judith Godrèche visée par une plainte pour diffamation du cinéaste Jacques Doillon L’actrice française avait déposé une plainte pour viol contre le 
réalisateur du « Petit Criminel » et de « Ponette » pour des faits commis 
en 1989 alors qu’elle avait 15 ans.",0
"Coupe Davis : Rafael Nadal perd le premier simple pour l’Espagne face aux Pays-Bas Ce pourrait être le dernier match de la carrière de l’Espagnol, vainqueur 
de 22 Grands Chelem, si ses compatriotes Alcaraz et Granollers perdent le 
double décisif dans la soirée.",0
"Paris à 50°C : une expérience immersive pour se préparer aux températures extrêmes «Climate Sense», une chambre hermétique stationnée rue de Lobau, invite les 
visiteurs, jusqu’à ce jeudi, à tester leurs capacités physiques et 
cognitives dans des conditions extrêmes.",0
"Comment la Méditerranée est morte il y a 5,5 millions d’années... avant de renaître A cette période, la Grande Bleue s’est asséchée et a connu sa dernière 
grande crise de la biodiversité, perdant 90 % de ses espèces.",0
"Procès des assistants parlementaires du FN: quand la justice fait du (res)sentiment Notre époque fait du ressenti le critère ultime et 
légitime du rapport aux choses en général et à la chose jugée en 
particulier.",0
"En Algérie, la pression judiciaire s’accentue contre Kamel Daoud après son Goncourt L’avocate de la survivante du massacre de 1990, qui accuse l’écrivain 
franco-algérien d’avoir dévoilé son histoire dans Houris, multiplie les 
accusations contre lui.",0
"À l’inverse de la France, les pays européens baissent la taxation sur les héritages ANALYSE - Alourdir la fiscalité de l’héritage serait suicidaire dans un 
pays comme la France, qui taxe déjà plus sévèrement que ses voisins les 
successions et donations.",0
"Nuisances sonores à l’aéroport de Genève : les décollages de nuit bientôt pénalisés Dès le 1er janvier 2025, l’aéroport de Genève mettra en place un système de 
points pour limiter les décollages nocturnes, sous peine d’amende pour les 
compagnies aériennes. Le but : limiter les nuisances sonores.",0
"Une adolescente de 15 ans poignardée à mort en Espagne, son ex-petit ami interpellé La police espagnole a interpellé un adolescent de 17 ans dans le sud 
d’Alicante, dimanche 24 novembre. Le jeune homme est soupçonné d’avoir 
poignardé à mort son ex-petite amie qui avait décidé de rompre avec lui. ",0
"Louis Laugier nommé à la tête de la police, Hubert Bonneau à celle de la gendarmerie Plusieurs fois reportées, ces nominations ont viré au feuilleton de l’été. 
Les deux hommes remplacent Frédéric Veaux et Christian Rodriguez, partis à 
la retraite.",0
"Rwanda : un projet de loi autorisant la contraception dès l’âge de 15 ans fait débat 

Une mesure phare du nouveau projet de loi « réglementant les services de 
santé » agite la société rwandaise. Le pays a enregistré plus de 8 000 
grossesses précoces en 2024.
",0
"« J’ai eu l’impression de tout foutre en l’air quand je lui ai dit : “Je suis bi.” » « Premières fois » : récits de moments charnières autour du passage à l’âge 
adulte. Cette semaine, Emma (les prénoms ont été modifiés), 30 ans, raconte 
comment elle a découvert sa bisexualité.",0
"Les enfants, grands oubliés de la recherche contre les maladies tropicales négligées L’OMS révèle, dans un rapport, les insuffisances dans le traitement de ces 
pathologies qui touchent les populations pauvres. A ce jour, 70 % des 
médicaments ne sont pas adaptés aux plus jeunes patients.",0
"« Brat » est le mot de l’année mais savez-vous ce qui se cache derrière ce concept ? Cette semaine, notre journaliste se fait l’avocate d’un concept faussement 
superficiel, venu d’outre-Atlantique, et qui vous a peut-être échappé, 
alors que le dictionnaire Collins l’a désigné mot de l’année.",0
